account_id,customer_id,account_type,opening_date,balance,currency,status
ACC0069025,CUST094698,Savings,2026-02-15,6839600,TZS,Active
ACC0004053,CUST076478,Savings,2022-01-31,6554900,TZS,Active
ACC0058009,CUST088464,Savings,2021-06-16,2168943,TZS,Inactive
ACC0075246,CUST074987,Savings,2017-01-05,3964914,TZS,Inactive
ACC0070902,CUST089395,Savings,2026-05-14,26570300,TZS,Active
ACC0024490,CUST035594,Savings,2014-11-08,5931400,TZS,Active
ACC0093492,CUST043660,Savings,2017-12-04,16323200,TZS,Active
ACC0056393,CUST047745,Savings,2018-04-02,27177100,TZS,Active
ACC0028625,CUST080920,Current,2015-09-29,18658800,TZS,Active
ACC0022809,CUST061434,Current,2026-02-23,43964500,TZS,Active
ACC0008372,CUST080684,Savings,2016-10-04,16679600,TZS,Active
ACC0144810,CUST076868,Savings,2015-01-20,8182200,TZS,Active
ACC0032566,CUST081214,Savings,2015-04-01,5792900,TZS,Active
ACC0064261,CUST030577,Savings,2022-08-16,17258600,TZS,Active
ACC0099634,CUST081596,Savings,2019-01-24,10108300,TZS,Active
ACC0062886,CUST069938,Savings,2011-09-20,21973300,TZS,Active
ACC0087210,CUST035648,Current,2014-02-02,18125600,TZS,Active
ACC0005864,CUST020764,Fixed Deposit,2021-02-15,135494780,TZS,Inactive
ACC0060233,CUST015348,Current,2021-06-23,39977900,TZS,Active
ACC0097097,CUST086537,Current,2017-01-22,15537100,TZS,Active
ACC0072334,CUST026252,Savings,2011-09-20,23747700,TZS,Active
ACC0110410,CUST080321,Fixed Deposit,2018-09-19,114465900,TZS,Active
ACC0018179,CUST042450,Current,2022-06-06,63370900,TZS,Active
ACC0114470,CUST012578,Fixed Deposit,2013-02-04,500000000,TZS,Active
ACC0094232,CUST047652,Current,2014-04-28,28206367,TZS,Inactive
ACC0039000,CUST064781,Current,2015-03-15,4378111,TZS,Inactive
ACC0110082,CUST041296,Current,2014-05-26,53064800,TZS,Active
ACC0135753,CUST063419,Current,2016-11-18,45420200,TZS,Active
ACC0029094,CUST051736,Current,2015-02-07,14728800,TZS,Active
ACC0083621,CUST092532,Current,2015-02-05,5213726,TZS,Inactive
ACC0133671,CUST066747,Current,2013-03-22,47581100,TZS,Active
ACC0019076,CUST024197,Savings,2024-12-23,4179400,TZS,Active
ACC0122476,CUST058175,Savings,2017-06-11,4395500,TZS,Active
ACC0132685,CUST085230,Savings,2019-11-28,10146669,TZS,Inactive
ACC0000907,CUST041157,Current,2023-12-24,9122,TZS,Closed
ACC0105526,CUST052188,Savings,2013-11-22,30000000,TZS,Active
ACC0133283,CUST018068,Current,2018-10-15,34512500,TZS,Active
ACC0049878,CUST074852,Current,2021-11-04,28581000,TZS,Active
ACC0079135,CUST066086,Savings,2015-01-30,6203100,TZS,Active
ACC0116792,CUST011868,Savings,2023-05-12,5844800,TZS,Active
ACC0111213,CUST061497,Current,2013-03-09,80000000,TZS,Active
ACC0018276,CUST075030,Current,2021-05-01,34512500,TZS,Active
ACC0114583,CUST038413,Savings,2016-09-07,14268000,TZS,Active
ACC0074722,CUST026481,Current,2020-06-18,45399000,TZS,Active
ACC0016978,CUST011608,Savings,2019-09-02,19621900,TZS,Active
ACC0089757,CUST097217,Savings,2019-10-04,8277400,TZS,Active
ACC0073066,CUST065014,Savings,2022-11-08,11767800,TZS,Active
ACC0109491,CUST065274,Current,2016-12-11,29025700,TZS,Active
ACC0069128,CUST036475,Savings,2018-12-18,37378,TZS,Closed
ACC0136012,CUST044395,Savings,2022-05-02,16086200,TZS,Active
ACC0025703,CUST097192,Current,2026-03-28,1829536,TZS,Inactive
ACC0027794,CUST046681,Savings,2015-04-27,22370600,TZS,Active
ACC0106041,CUST011098,Fixed Deposit,2025-03-09,347418800,TZS,Active
ACC0037412,CUST012188,Fixed Deposit,2022-12-18,225218200,TZS,Active
ACC0135549,CUST045957,Current,2023-08-28,64243500,TZS,Active
ACC0049142,CUST013039,Savings,2025-04-10,12180100,TZS,Active
ACC0022446,CUST076885,Current,2021-05-18,15744000,TZS,Active
ACC0113448,CUST098717,Savings,2024-08-13,5116473,TZS,Inactive
ACC0069836,CUST008184,Current,2012-03-24,3645352,TZS,Inactive
ACC0138409,CUST027613,Current,2022-04-25,38943100,TZS,Active
ACC0097731,CUST066147,Current,2026-03-30,3104,TZS,Closed
ACC0147173,CUST081520,Savings,2019-06-12,848355,TZS,Inactive
ACC0051702,CUST028848,Current,2021-03-24,63081100,TZS,Active
ACC0119561,CUST086172,Fixed Deposit,2022-10-22,246639300,TZS,Active
ACC0011636,CUST020191,Savings,2017-02-20,3962200,TZS,Active
ACC0071553,CUST088477,Savings,2012-02-07,30000000,TZS,Active
ACC0131835,CUST018438,Savings,2025-04-03,25409,TZS,Closed
ACC0089546,CUST051649,Savings,2018-06-28,30000000,TZS,Active
ACC0003648,CUST060200,Savings,2022-05-10,30000000,TZS,Active
ACC0075242,CUST003376,Current,2023-06-09,13728600,TZS,Active
ACC0028329,CUST010206,Savings,2015-12-21,10372400,TZS,Active
ACC0074016,CUST042685,Fixed Deposit,2019-01-13,500000000,TZS,Active
ACC0045871,CUST033704,Current,2014-08-15,15946600,TZS,Active
ACC0008793,CUST061240,Current,2019-01-12,33498800,TZS,Active
ACC0033625,CUST084593,Savings,2023-08-29,25909300,TZS,Active
ACC0038465,CUST056877,Current,2019-08-22,15210200,TZS,Active
ACC0115132,CUST089688,Savings,2025-02-10,9110400,TZS,Active
ACC0121036,CUST007715,Current,2014-05-08,42551300,TZS,Active
ACC0072783,CUST070141,Savings,2013-02-07,8891600,TZS,Active
ACC0131011,CUST092910,Current,2022-03-24,68818900,TZS,Active
ACC0032500,CUST091399,Savings,2013-02-23,6993600,TZS,Active
ACC0145971,CUST043751,Current,2021-04-22,16724300,TZS,Active
ACC0006458,CUST064810,Current,2017-12-30,72443700,TZS,Active
ACC0026795,CUST039123,Fixed Deposit,2025-06-25,350144300,TZS,Active
ACC0047585,CUST056157,Savings,2012-02-15,35049,TZS,Closed
ACC0057323,CUST057662,Savings,2014-04-30,2045914,TZS,Inactive
ACC0113435,CUST014422,Savings,2014-11-09,16700400,TZS,Active
ACC0058205,CUST058117,Savings,2013-09-21,3645300,TZS,Active
ACC0045278,CUST027301,Fixed Deposit,2020-08-01,166844200,TZS,Active
ACC0141531,CUST003762,Savings,2021-11-20,9145500,TZS,Active
ACC0063949,CUST073838,Fixed Deposit,2012-12-15,88103100,TZS,Active
ACC0141747,CUST051033,Savings,2023-04-13,25069300,TZS,Active
ACC0116034,CUST019717,Fixed Deposit,2014-05-11,500000000,TZS,Active
ACC0028713,CUST014530,Current,2019-10-15,39834400,TZS,Active
ACC0010459,CUST009159,Savings,2017-02-21,7824900,TZS,Active
ACC0031534,CUST049161,Savings,2026-03-08,14132400,TZS,Active
ACC0141500,CUST034132,Savings,2014-01-16,14655200,TZS,Active
ACC0008722,CUST024278,Savings,2012-08-29,13264000,TZS,Active
ACC0017281,CUST028459,Savings,2024-11-26,18299600,TZS,Active
ACC0138359,CUST046396,Fixed Deposit,2014-10-11,404030400,TZS,Active
ACC0037848,CUST070042,Savings,2021-01-02,7652900,TZS,Active
ACC0149534,CUST075399,Current,2017-05-05,80000000,TZS,Active
ACC0108078,CUST037643,Savings,2022-05-20,25567100,TZS,Active
ACC0074362,CUST018589,Savings,2023-09-27,15761700,TZS,Active
ACC0054489,CUST046048,Savings,2011-08-29,30000000,TZS,Active
ACC0004321,CUST065924,Current,2016-06-06,80000000,TZS,Active
ACC0086103,CUST033705,Savings,2015-08-08,23965600,TZS,Active
ACC0067530,CUST095461,Current,2021-06-24,6586400,TZS,Active
ACC0018026,CUST006291,Savings,2014-10-15,23695500,TZS,Active
ACC0117567,CUST062594,Current,2021-07-10,61820700,TZS,Active
ACC0120036,CUST043773,Savings,2019-10-10,27577900,TZS,Active
ACC0012735,CUST023466,Current,2013-02-20,35353200,TZS,Active
ACC0138647,CUST030800,Savings,2019-12-28,30000000,TZS,Active
ACC0012104,CUST054504,Fixed Deposit,2016-06-02,365298300,TZS,Active
ACC0084795,CUST073692,Savings,2019-11-01,30000000,TZS,Active
ACC0007566,CUST093299,Savings,2019-06-11,30000000,TZS,Active
ACC0085208,CUST028350,Current,2017-03-15,23208800,TZS,Active
ACC0125459,CUST068993,Savings,2017-12-06,19580700,TZS,Active
ACC0116075,CUST043223,Savings,2021-07-16,10476700,TZS,Active
ACC0072611,CUST084236,Savings,2011-08-17,27797200,TZS,Active
ACC0078076,CUST064908,Savings,2012-11-11,30000000,TZS,Active
ACC0079070,CUST030163,Savings,2024-10-08,30000000,TZS,Active
ACC0023664,CUST087958,Current,2014-11-24,64660300,TZS,Active
ACC0014947,CUST046086,Current,2019-10-29,27329400,TZS,Active
ACC0001974,CUST034139,Savings,2014-11-03,7949800,TZS,Active
ACC0088037,CUST081492,Savings,2023-06-22,22520500,TZS,Active
ACC0004725,CUST029055,Savings,2020-03-30,10957800,TZS,Active
ACC0005525,CUST061323,Current,2021-12-25,10841400,TZS,Active
ACC0019901,CUST000445,Savings,2020-07-20,6688800,TZS,Active
ACC0064206,CUST008474,Current,2024-06-12,58247300,TZS,Active
ACC0126759,CUST091841,Fixed Deposit,2015-08-08,153060500,TZS,Active
ACC0137323,CUST023126,Current,2018-07-18,59894400,TZS,Active
ACC0115170,CUST087769,Current,2014-09-11,40967300,TZS,Active
ACC0067282,CUST053237,Savings,2021-11-21,10257200,TZS,Active
ACC0018884,CUST052378,Current,2016-05-13,54070400,TZS,Active
ACC0121459,CUST001722,Current,2020-10-06,80000000,TZS,Active
ACC0040811,CUST091561,Savings,2020-07-02,30000000,TZS,Active
ACC0079161,CUST098204,Savings,2019-01-20,3722300,TZS,Active
ACC0023902,CUST090389,Savings,2025-12-04,4262500,TZS,Active
ACC0115231,CUST027317,Fixed Deposit,2020-12-07,368318700,TZS,Active
ACC0105539,CUST045245,Savings,2013-01-13,3078200,TZS,Active
ACC0011492,CUST006764,Current,2013-09-23,41763500,TZS,Active
ACC0016706,CUST073990,Savings,2020-11-25,30000000,TZS,Active
ACC0073876,CUST053039,Savings,2012-10-12,22870400,TZS,Active
ACC0016345,CUST059228,Current,2013-03-31,20497000,TZS,Active
ACC0038220,CUST046640,Savings,2012-05-29,30000000,TZS,Active
ACC0123893,CUST012994,Current,2025-12-18,80000000,TZS,Active
ACC0011654,CUST068673,Fixed Deposit,2018-02-21,332476700,TZS,Active
ACC0113019,CUST027647,Current,2019-03-18,21759400,TZS,Active
ACC0035164,CUST085971,Fixed Deposit,2014-01-26,112694700,TZS,Active
ACC0083268,CUST095517,Savings,2019-10-28,11176900,TZS,Active
ACC0116497,CUST004657,Savings,2013-10-01,30000000,TZS,Active
ACC0048539,CUST055530,Current,2016-09-25,21398700,TZS,Active
ACC0092019,CUST038408,Savings,2012-09-04,5796400,TZS,Active
ACC0026450,CUST005375,Current,2013-06-18,16977700,TZS,Active
ACC0059445,CUST046757,Current,2017-05-01,37811400,TZS,Active
ACC0091198,CUST039893,Current,2014-07-16,49607800,TZS,Active
ACC0036437,CUST038115,Savings,2011-10-21,14859400,TZS,Active
ACC0070347,CUST080162,Savings,2014-11-09,25975900,TZS,Active
ACC0141914,CUST011977,Fixed Deposit,2026-03-02,197346400,TZS,Active
ACC0114189,CUST058497,Savings,2013-01-18,22579600,TZS,Active
ACC0049695,CUST006925,Fixed Deposit,2014-04-08,231394000,TZS,Active
ACC0075409,CUST006205,Savings,2021-09-20,10579200,TZS,Active
ACC0069635,CUST003057,Current,2016-05-11,27985700,TZS,Active
ACC0022270,CUST022896,Savings,2025-07-15,10934400,TZS,Active
ACC0146611,CUST067553,Current,2019-08-07,80000000,TZS,Active
ACC0055218,CUST003397,Savings,2021-06-28,13427400,TZS,Active
ACC0022744,CUST081580,Savings,2024-08-01,9119800,TZS,Active
ACC0058454,CUST063331,Savings,2021-12-12,28080500,TZS,Active
ACC0094211,CUST021048,Savings,2014-05-07,8181500,TZS,Active
ACC0020945,CUST076735,Savings,2012-10-17,17368600,TZS,Active
ACC0136881,CUST045913,Savings,2014-05-15,15067900,TZS,Active
ACC0107648,CUST035460,Fixed Deposit,2016-07-23,181091300,TZS,Active
ACC0051373,CUST063680,Current,2021-10-01,23391200,TZS,Active
ACC0076550,CUST022530,Fixed Deposit,2016-06-12,59342400,TZS,Active
ACC0054934,CUST006808,Savings,2020-01-17,5986900,TZS,Active
ACC0136441,CUST081426,Current,2020-07-26,13639900,TZS,Active
ACC0070105,CUST035053,Savings,2012-09-26,15850200,TZS,Active
ACC0101077,CUST066764,Current,2013-03-01,80000000,TZS,Active
ACC0040257,CUST004073,Current,2019-06-22,38468000,TZS,Active
ACC0089186,CUST072199,Savings,2026-01-29,17747700,TZS,Active
ACC0113717,CUST005821,Savings,2023-01-17,24481400,TZS,Active
ACC0083241,CUST048987,Savings,2022-10-16,11396100,TZS,Active
ACC0090187,CUST087816,Current,2014-09-12,26129983,TZS,Inactive
ACC0039789,CUST071108,Savings,2018-05-01,40178,TZS,Closed
ACC0045667,CUST049970,Savings,2021-08-05,30000000,TZS,Active
ACC0030384,CUST079488,Savings,2015-11-09,6124200,TZS,Active
ACC0095742,CUST040624,Savings,2025-02-04,30000000,TZS,Active
ACC0132793,CUST063054,Savings,2017-05-29,2773420,TZS,Inactive
ACC0027149,CUST054086,Current,2020-03-18,80000000,TZS,Active
ACC0044051,CUST018495,Current,2016-05-27,23605200,TZS,Active
ACC0093710,CUST031130,Savings,2019-10-12,27034200,TZS,Active
ACC0083767,CUST027260,Current,2021-01-23,72803100,TZS,Active
ACC0051413,CUST027146,Savings,2021-05-29,3696960,TZS,Inactive
ACC0041421,CUST086992,Savings,2022-09-27,11131800,TZS,Active
ACC0039321,CUST044075,Savings,2013-09-28,4623600,TZS,Active
ACC0038184,CUST083745,Current,2021-07-19,60869300,TZS,Active
ACC0059034,CUST059842,Savings,2025-09-12,30000000,TZS,Active
ACC0050026,CUST077864,Current,2013-04-22,10162245,TZS,Inactive
ACC0118996,CUST008340,Savings,2015-06-17,10761300,TZS,Active
ACC0149069,CUST034272,Savings,2026-07-06,22600000,TZS,Active
ACC0026477,CUST023599,Savings,2015-01-05,30000000,TZS,Active
ACC0021463,CUST003529,Current,2021-09-14,15997000,TZS,Active
ACC0036340,CUST018998,Savings,2021-12-03,6657500,TZS,Active
ACC0144218,CUST025331,Fixed Deposit,2018-03-01,21761900,TZS,Active
ACC0086144,CUST071037,Current,2014-07-10,40453800,TZS,Active
ACC0015149,CUST000872,Savings,2020-02-28,13333700,TZS,Active
ACC0078967,CUST040733,Current,2023-08-08,45988200,TZS,Active
ACC0007129,CUST029332,Current,2025-08-17,26127800,TZS,Active
ACC0111138,CUST095718,Savings,2015-06-09,7686800,TZS,Active
ACC0119367,CUST019588,Savings,2023-03-22,16172100,TZS,Active
ACC0028138,CUST055949,Savings,2025-07-02,10435100,TZS,Active
ACC0066720,CUST081562,Savings,2017-07-28,23334900,TZS,Active
ACC0018599,CUST009483,Current,2020-12-14,48416000,TZS,Active
ACC0039717,CUST090231,Current,2019-08-15,41080800,TZS,Active
ACC0017047,CUST041541,Fixed Deposit,2024-08-30,216408800,TZS,Active
ACC0128482,CUST083678,Current,2019-09-25,80000000,TZS,Active
ACC0109970,CUST040180,Savings,2015-02-22,26282200,TZS,Active
ACC0008258,CUST079844,Current,2014-01-27,34755100,TZS,Active
ACC0081182,CUST007618,Current,2017-09-06,29466600,TZS,Active
ACC0036694,CUST031250,Savings,2015-04-08,25955700,TZS,Active
ACC0076404,CUST080091,Savings,2011-11-27,14776300,TZS,Active
ACC0099738,CUST095141,Savings,2023-07-05,30000000,TZS,Active
ACC0145251,CUST024365,Current,2017-02-14,55804900,TZS,Active
ACC0134813,CUST047141,Current,2018-12-18,20328,TZS,Closed
ACC0049148,CUST095788,Current,2021-05-01,21298900,TZS,Active
ACC0145726,CUST001715,Savings,2020-11-03,7763163,TZS,Inactive
ACC0031148,CUST050611,Fixed Deposit,2013-10-28,476448500,TZS,Active
ACC0013477,CUST021910,Savings,2021-12-12,14194400,TZS,Active
ACC0142825,CUST081635,Savings,2017-09-23,16034700,TZS,Active
ACC0075464,CUST062327,Savings,2024-02-12,13810600,TZS,Active
ACC0128978,CUST099032,Savings,2019-05-06,30000000,TZS,Active
ACC0143119,CUST043717,Savings,2021-05-03,10115000,TZS,Active
ACC0023406,CUST096261,Current,2024-04-19,80000000,TZS,Active
ACC0056789,CUST058431,Current,2011-10-06,80000000,TZS,Active
ACC0104641,CUST089261,Savings,2023-01-29,12900600,TZS,Active
ACC0131240,CUST018177,Savings,2022-05-08,30000000,TZS,Active
ACC0110379,CUST001898,Savings,2016-11-01,12959600,TZS,Active
ACC0033730,CUST096811,Savings,2021-10-13,7017138,TZS,Inactive
ACC0008223,CUST061793,Savings,2013-09-20,14625400,TZS,Active
ACC0085501,CUST039336,Current,2023-06-28,37669300,TZS,Active
ACC0119833,CUST015275,Savings,2025-10-29,12797200,TZS,Active
ACC0068046,CUST009130,Savings,2025-09-03,5011000,TZS,Active
ACC0028621,CUST003497,Savings,2018-02-23,3277300,TZS,Active
ACC0108578,CUST036956,Savings,2016-04-14,11352200,TZS,Active
ACC0147834,CUST070236,Current,2017-10-28,57000600,TZS,Active
ACC0050485,CUST019870,Savings,2023-10-01,16351200,TZS,Active
ACC0060682,CUST021105,Savings,2026-06-26,17774600,TZS,Active
ACC0123888,CUST027336,Savings,2022-06-04,30000000,TZS,Active
ACC0090453,CUST085026,Fixed Deposit,2021-06-22,137832400,TZS,Active
ACC0081872,CUST065174,Current,2016-04-07,32885300,TZS,Active
ACC0055502,CUST043341,Current,2025-05-21,21913900,TZS,Active
ACC0119522,CUST090299,Current,2024-07-20,28605100,TZS,Active
ACC0004345,CUST037447,Current,2021-09-09,11596700,TZS,Active
ACC0073753,CUST018467,Fixed Deposit,2024-09-16,102202000,TZS,Active
ACC0061124,CUST094146,Savings,2022-06-27,5392254,TZS,Inactive
ACC0022118,CUST048164,Savings,2025-12-25,11379600,TZS,Active
ACC0070261,CUST079902,Savings,2021-03-19,17766500,TZS,Active
ACC0112560,CUST069736,Current,2014-12-30,74093200,TZS,Active
ACC0061951,CUST021551,Current,2015-06-20,80000000,TZS,Active
ACC0109300,CUST033214,Savings,2017-02-25,30000000,TZS,Active
ACC0072146,CUST045638,Savings,2024-06-08,19078700,TZS,Active
ACC0105906,CUST059727,Savings,2019-05-28,10716300,TZS,Active
ACC0136954,CUST092885,Current,2024-07-08,30818500,TZS,Active
ACC0103007,CUST083516,Savings,2012-06-14,6384600,TZS,Active
ACC0077946,CUST094959,Savings,2026-07-19,15413100,TZS,Active
ACC0022442,CUST037238,Current,2015-05-16,23822000,TZS,Active
ACC0110842,CUST011052,Savings,2013-04-19,28820400,TZS,Active
ACC0104261,CUST064140,Savings,2012-02-06,5279700,TZS,Active
ACC0060537,CUST061201,Savings,2025-10-27,30000000,TZS,Active
ACC0056879,CUST071739,Savings,2019-02-04,5149700,TZS,Active
ACC0115398,CUST012034,Savings,2017-08-22,8859867,TZS,Inactive
ACC0057614,CUST097966,Fixed Deposit,2024-03-31,420282100,TZS,Active
ACC0015465,CUST033439,Fixed Deposit,2012-02-05,344290900,TZS,Active
ACC0011864,CUST024778,Savings,2013-01-26,30000000,TZS,Active
ACC0139730,CUST008842,Current,2022-09-12,62801300,TZS,Active
ACC0093708,CUST093299,Savings,2022-08-19,9213100,TZS,Active
ACC0015694,CUST091951,Current,2020-10-29,29890100,TZS,Active
ACC0120325,CUST068365,Savings,2011-10-31,16339300,TZS,Active
ACC0104539,CUST003271,Savings,2012-03-31,30000000,TZS,Active
ACC0006717,CUST056424,Current,2023-11-22,15176900,TZS,Active
ACC0105359,CUST095711,Current,2020-11-13,44245900,TZS,Active
ACC0112650,CUST092693,Current,2015-06-17,23831900,TZS,Active
ACC0136708,CUST040191,Savings,2025-10-26,4555411,TZS,Inactive
ACC0057010,CUST080325,Savings,2015-10-17,12685800,TZS,Active
ACC0001250,CUST097792,Savings,2013-02-04,7046600,TZS,Active
ACC0016212,CUST076189,Savings,2023-01-04,21289500,TZS,Active
ACC0078693,CUST054648,Current,2016-10-24,31785000,TZS,Active
ACC0076820,CUST091072,Savings,2025-11-13,13858100,TZS,Active
ACC0023110,CUST064016,Savings,2022-09-22,21861800,TZS,Active
ACC0038948,CUST066052,Fixed Deposit,2023-08-27,191088500,TZS,Active
ACC0069780,CUST098691,Current,2018-07-05,62511700,TZS,Active
ACC0038440,CUST067065,Savings,2025-06-12,4344670,TZS,Inactive
ACC0009377,CUST042119,Savings,2015-03-17,5303700,TZS,Active
ACC0122864,CUST087948,Current,2014-09-03,17413600,TZS,Active
ACC0104262,CUST054199,Savings,2014-08-15,6674500,TZS,Active
ACC0056845,CUST055118,Current,2023-06-05,15521900,TZS,Active
ACC0090352,CUST048367,Savings,2014-07-25,17943000,TZS,Active
ACC0046168,CUST087323,Fixed Deposit,2025-07-18,154157400,TZS,Active
ACC0136561,CUST061633,Savings,2020-07-19,20734500,TZS,Active
ACC0078929,CUST098469,Savings,2015-08-31,19801100,TZS,Active
ACC0082336,CUST021378,Fixed Deposit,2016-07-04,485283900,TZS,Active
ACC0143585,CUST071789,Savings,2012-04-30,16018800,TZS,Active
ACC0035734,CUST000116,Fixed Deposit,2021-07-20,341765900,TZS,Active
ACC0008342,CUST096202,Savings,2012-06-29,30000000,TZS,Active
ACC0025634,CUST077007,Current,2019-07-03,27827500,TZS,Active
ACC0068932,CUST070963,Savings,2023-11-14,21960400,TZS,Active
ACC0131137,CUST073211,Savings,2016-06-15,9224700,TZS,Active
ACC0095341,CUST051448,Current,2021-10-26,24908300,TZS,Active
ACC0025660,CUST047252,Savings,2016-05-05,5852600,TZS,Active
ACC0080558,CUST067330,Savings,2022-04-10,7297600,TZS,Active
ACC0106636,CUST025330,Savings,2017-10-01,11191200,TZS,Active
ACC0079193,CUST098784,Current,2014-06-12,80000000,TZS,Active
ACC0111488,CUST035013,Savings,2018-12-28,19777600,TZS,Active
ACC0021547,CUST058559,Savings,2024-12-01,21997300,TZS,Active
ACC0044570,CUST093357,Current,2026-07-04,24873000,TZS,Active
ACC0097569,CUST050944,Current,2025-08-09,47276300,TZS,Active
ACC0119451,CUST095062,Savings,2023-09-04,12226700,TZS,Active
ACC0067000,CUST081646,Savings,2025-05-25,10290700,TZS,Active
ACC0116633,CUST095266,Savings,2018-04-18,10098545,TZS,Inactive
ACC0149573,CUST003154,Current,2015-03-23,58409300,TZS,Active
ACC0033782,CUST091747,Current,2022-12-24,8777800,TZS,Active
ACC0081373,CUST028878,Savings,2025-06-15,17387400,TZS,Active
ACC0091953,CUST008614,Savings,2021-05-14,30000000,TZS,Active
ACC0035999,CUST031484,Savings,2016-11-01,10533700,TZS,Active
ACC0077381,CUST002173,Savings,2020-10-17,5125900,TZS,Active
ACC0133974,CUST003037,Savings,2011-08-21,27372500,TZS,Active
ACC0128390,CUST067925,Fixed Deposit,2020-07-07,412545600,TZS,Active
ACC0067109,CUST050049,Current,2019-01-21,21731700,TZS,Active
ACC0021856,CUST029035,Savings,2014-07-19,19802400,TZS,Active
ACC0046626,CUST095716,Savings,2016-08-11,30000000,TZS,Active
ACC0032530,CUST099792,Savings,2022-10-05,17540500,TZS,Active
ACC0060575,CUST020014,Current,2024-09-16,33033400,TZS,Active
ACC0098385,CUST070134,Savings,2026-05-24,10296200,TZS,Active
ACC0021830,CUST011888,Fixed Deposit,2016-01-19,414413600,TZS,Active
ACC0106024,CUST039201,Savings,2023-10-08,23232,TZS,Closed
ACC0003729,CUST034089,Savings,2013-11-30,16156000,TZS,Active
ACC0047787,CUST043050,Savings,2024-06-16,2806801,TZS,Inactive
ACC0046308,CUST057491,Current,2012-08-05,12795409,TZS,Inactive
ACC0087881,CUST096065,Current,2017-08-26,18412400,TZS,Active
ACC0123740,CUST068884,Savings,2022-01-31,17650,TZS,Closed
ACC0075930,CUST032115,Current,2013-10-05,73469000,TZS,Active
ACC0025985,CUST038998,Fixed Deposit,2019-09-14,366125300,TZS,Active
ACC0050282,CUST033625,Savings,2021-06-06,13127800,TZS,Active
ACC0140083,CUST042467,Savings,2015-09-14,30000000,TZS,Active
ACC0038124,CUST013564,Savings,2011-12-06,13515400,TZS,Active
ACC0022992,CUST098042,Savings,2024-09-15,23610400,TZS,Active
ACC0114445,CUST048428,Current,2025-01-02,80000000,TZS,Active
ACC0089195,CUST005105,Savings,2024-05-11,4543545,TZS,Inactive
ACC0038727,CUST023176,Current,2022-01-05,39616700,TZS,Active
ACC0111455,CUST063323,Savings,2020-08-24,22810400,TZS,Active
ACC0104258,CUST049996,Savings,2022-07-11,3308700,TZS,Active
ACC0073562,CUST039318,Savings,2016-12-23,15063300,TZS,Active
ACC0077848,CUST032611,Savings,2016-06-24,6455100,TZS,Active
ACC0070746,CUST082434,Current,2023-06-30,20876,TZS,Closed
ACC0119323,CUST084808,Current,2024-09-12,28508700,TZS,Active
ACC0111489,CUST034810,Savings,2016-06-22,8136900,TZS,Active
ACC0051488,CUST028069,Current,2025-11-14,14511100,TZS,Active
ACC0132646,CUST041769,Savings,2024-12-24,17955400,TZS,Active
ACC0131940,CUST008966,Savings,2013-08-22,12987100,TZS,Active
ACC0124468,CUST063564,Savings,2018-03-23,17393300,TZS,Active
ACC0063151,CUST070920,Current,2014-10-30,43965800,TZS,Active
ACC0140267,CUST042253,Savings,2016-07-01,13785300,TZS,Active
ACC0103209,CUST089852,Savings,2026-03-25,30000000,TZS,Active
ACC0105552,CUST089794,Savings,2026-04-12,8884800,TZS,Active
ACC0074056,CUST011446,Savings,2019-07-08,4867314,TZS,Inactive
ACC0099360,CUST092568,Savings,2021-07-15,11431400,TZS,Active
ACC0065487,CUST063068,Current,2023-07-31,15352300,TZS,Active
ACC0015830,CUST078299,Current,2025-10-04,4355066,TZS,Inactive
ACC0022289,CUST014205,Savings,2021-06-23,7873500,TZS,Active
ACC0147393,CUST038424,Current,2023-02-07,43855300,TZS,Active
ACC0099345,CUST078420,Savings,2020-04-28,10041000,TZS,Active
ACC0004736,CUST041858,Savings,2020-01-10,7752500,TZS,Active
ACC0104748,CUST003787,Current,2026-07-14,25965100,TZS,Active
ACC0134208,CUST027851,Savings,2024-07-17,24730100,TZS,Active
ACC0078919,CUST020356,Current,2025-09-22,19358287,TZS,Inactive
ACC0033062,CUST069037,Savings,2013-11-02,6587800,TZS,Active
ACC0030867,CUST080326,Savings,2020-05-08,14469400,TZS,Active
ACC0145014,CUST061233,Savings,2013-04-08,18731400,TZS,Active
ACC0024103,CUST014019,Savings,2017-11-20,4040611,TZS,Inactive
ACC0008428,CUST011349,Current,2025-12-12,25257,TZS,Closed
ACC0031391,CUST075564,Current,2024-06-06,10823900,TZS,Active
ACC0043000,CUST007111,Current,2014-04-15,24843200,TZS,Active
ACC0048174,CUST004294,Current,2013-12-26,19130100,TZS,Active
ACC0036839,CUST010244,Fixed Deposit,2016-03-10,79783800,TZS,Active
ACC0098313,CUST093487,Fixed Deposit,2018-04-30,121418500,TZS,Active
ACC0047223,CUST022211,Savings,2012-09-29,9563100,TZS,Active
ACC0039257,CUST033111,Savings,2022-03-14,9733800,TZS,Active
ACC0028523,CUST061137,Current,2019-10-05,18022141,TZS,Inactive
ACC0083852,CUST011910,Current,2022-08-01,48994200,TZS,Active
ACC0025889,CUST051406,Current,2023-05-04,32171600,TZS,Active
ACC0020558,CUST083132,Current,2019-05-22,37309800,TZS,Active
ACC0039837,CUST004220,Current,2014-05-13,19790000,TZS,Active
ACC0033473,CUST070083,Savings,2023-06-26,13322600,TZS,Active
ACC0115868,CUST039345,Current,2015-04-02,19778600,TZS,Active
ACC0002853,CUST011408,Current,2020-02-05,80000000,TZS,Active
